Entity,Code,Year,Pigs,Cattle,Sheep,Turkeys,Chickens,Goat
Cuba,CUB,2002,1915516,465120,509645,,29221000,168926
Cuba,CUB,2003,2074702,372347,503100,,28052000,185333
Cuba,CUB,2004,2241000,404000,505478,,29675000,219522
Cuba,CUB,2005,1980000,423300,502689,,24545000,218311
Cuba,CUB,2006,1858000,360700,607306,,25974000,255708
Cuba,CUB,2007,3144200,335700,584000,,22222000,248100
Cuba,CUB,2008,3435300,377300,693584,,23550000,306452
Cuba,CUB,2009,3346300,396200,608661,,30429000,247937
Cuba,CUB,2010,3266600,379100,632137,,25353000,255753
Cuba,CUB,2011,3256100,394700,718074,,32429000,254426
Cuba,CUB,2012,3036100,395600,725011,,29904000,258389
Cuba,CUB,2013,3366700,402800,705474,,27733000,239726
Cuba,CUB,2014,3379600,423700,667728,,28997000,259672
Cyprus,CYP,1961,23217,11092,165602,100000,1500000,95000
Cyprus,CYP,1962,27804,9452,155850,105000,1600000,92000
Cyprus,CYP,1963,40474,11701,158613,110000,1700000,90000
Cyprus,CYP,1964,31385,13582,191240,100000,1900000,96000
Cyprus,CYP,1965,34215,13731,195880,50000,2700000,108000
Cyprus,CYP,1966,95000,13460,203000,50000,2900000,130000
Cyprus,CYP,1967,110000,13700,210000,50000,3500000,165000
Cyprus,CYP,1968,115000,14200,222000,55000,4300000,195000
Cyprus,CYP,1969,160000,14700,237000,54000,5700000,230000
Cyprus,CYP,1970,173000,15000,269500,54000,5900000,265000
Cyprus,CYP,1971,179000,16000,299000,53000,6300000,283500
Cyprus,CYP,1972,214300,15500,311600,52000,6600000,298700
Cyprus,CYP,1973,217000,17300,370000,15000,6400000,307500
Cyprus,CYP,1974,200000,8650,263500,13000,5000000,196500
Cyprus,CYP,1975,150000,6000,127200,15000,4500000,120000
Cyprus,CYP,1976,191400,6680,143630,22000,4800000,147810
Cyprus,CYP,1977,200000,6950,160550,50000,4800000,164000
Cyprus,CYP,1978,214300,7500,211000,40000,5100000,184000
Cyprus,CYP,1979,220000,6850,202000,40000,6100000,173000
Cyprus,CYP,1980,208000,7100,204800,40000,6100000,167000
Cyprus,CYP,1981,230000,6900,190500,50000,6200000,154000
Cyprus,CYP,1982,257000,6630,199500,45000,6800000,158000
Cyprus,CYP,1983,276000,7980,185500,91000,7350000,154000
Cyprus,CYP,1984,305000,7750,194000,73000,7600000,159000
Cyprus,CYP,1985,310000,8450,230000,48000,7600000,180000
Cyprus,CYP,1986,304000,11050,234000,85000,8500000,185000
Cyprus,CYP,1987,332000,12700,275000,98000,8000000,208000
Cyprus,CYP,1988,360000,12000,252000,109000,9570000,200000
Cyprus,CYP,1989,390000,13000,204000,108000,11900000,170000
Cyprus,CYP,1990,418000,13200,200000,121000,12600000,185000
Cyprus,CYP,1991,436000,14800,165000,150000,11600000,152000
Cyprus,CYP,1992,455000,14700,168000,286000,13700000,150000
Cyprus,CYP,1993,510000,13900,164000,159000,14800000,163000
Cyprus,CYP,1994,550000,14900,170000,160000,14500000,165000
Cyprus,CYP,1995,550000,16800,168000,240000,15200000,191000
Cyprus,CYP,1996,580000,16300,161000,168000,16400000,169000
Cyprus,CYP,1997,583000,21100,167000,168000,17300000,174000
Cyprus,CYP,1998,588000,17700,190000,227000,17300000,211000
Cyprus,CYP,1999,609000,17400,175000,192000,18200000,245000
Cyprus,CYP,2000,644000,18400,163000,209000,17600000,243000
Cyprus,CYP,2001,644300,15500,164000,217000,18400000,261200
Cyprus,CYP,2002,651000,15561,190500,217000,18300000,298846
Cyprus,CYP,2003,668808,17726,131214,180000,17570000,191900
Cyprus,CYP,2004,678200,16611,111500,110000,15881000,174000
Cyprus,CYP,2005,672747,18687,119241,80000,16362000,177053
Cyprus,CYP,2006,647586,18506,129944,61000,13259000,161000
Cyprus,CYP,2007,678797,17348,132875,48000,13895000,166210
Cyprus,CYP,2008,725260,18662,151997,44000,14166000,168350
Cyprus,CYP,2009,722159,17318,136705,50000,13477000,126608
Cyprus,CYP,2010,734064,16441,135796,37000,13809000,120877
Cyprus,CYP,2011,710675,15998,140623,29000,13475000,121647
Cyprus,CYP,2012,651094,16716,159674,24000,12597000,121208
Cyprus,CYP,2013,608624,15197,160521,24000,10935000,107483
Cyprus,CYP,2014,563693,14710,152042,27000,11099000,95814
Czech Republic,CZE,1993,5860000,812500,235000,909000,105000000,33000
Czech Republic,CZE,1994,5914683,754123,195000,478000,100000000,30000
Czech Republic,CZE,1995,6311183,752273,164000,911000,122300000,27000
Czech Republic,CZE,1996,6155758,716804,133000,1002000,122800000,26500
Czech Republic,CZE,1997,5735257,673210,120000,1002000,144000000,26000
Czech Republic,CZE,1998,5812000,617000,94000,1127000,157000000,34000
Czech Republic,CZE,1999,5396000,505000,90909,1113000,157000000,56000
Czech Republic,CZE,2000,4363198,374463,44833,1067000,155200000,34000
Czech Republic,CZE,2001,4286446,355437,53831,1206000,171400000,34000
Czech Republic,CZE,2002,4406787,374864,61072,1299000,161700000,17500
Czech Republic,CZE,2003,4414429,372974,77809,1485000,155000000,16500
Czech Republic,CZE,2004,4617924,335812,52424,1925000,162800000,13298
Czech Republic,CZE,2005,4277564,281044,80502,1514000,173500000,12993
Czech Republic,CZE,2006,4039347,273586,89463,963000,159300000,13125
Czech Republic,CZE,2007,4066095,269657,99438,449000,160000000,13000
Czech Republic,CZE,2008,4050000,273669,111713,400000,150000000,14875
Czech Republic,CZE,2009,3386806,269354,121409,306000,137584000,16750
Czech Republic,CZE,2010,3271768,255475,134808,173000,134211000,16750
Czech Republic,CZE,2011,3133761,248389,144363,150000,122465000,16625
Czech Republic,CZE,2012,2842446,228768,131374,128000,107979000,26481
Czech Republic,CZE,2013,2766691,223022,144319,136000,104342000,26449
Czech Republic,CZE,2014,2759128,225092,120428,152000,104323000,27386
Czechoslovakia,OWID_CZS,1961,5538064,1356518,275000,448000,37770000,381500
Czechoslovakia,OWID_CZS,1962,5325882,1586163,243000,440000,36540000,346500
Czechoslovakia,OWID_CZS,1963,5271103,1499299,173700,448000,38150000,283700
Czechoslovakia,OWID_CZS,1964,5484967,1602890,148400,500000,42230000,238600
Czechoslovakia,OWID_CZS,1965,6055969,1625542,212400,508000,40940000,304000
Czechoslovakia,OWID_CZS,1966,5626803,1552692,191000,488000,43940000,235500
Czechoslovakia,OWID_CZS,1967,5658984,1674593,206400,528000,50300000,213800
Czechoslovakia,OWID_CZS,1968,5970171,1803363,223300,548000,60390000,175700
Czechoslovakia,OWID_CZS,1969,5581090,1583831,282600,636000,61940000,165300
Czechoslovakia,OWID_CZS,1970,5806891,1477637,353300,672000,78890000,167300
Czechoslovakia,OWID_CZS,1971,6432905,1499483,375000,892000,85690000,158500
Czechoslovakia,OWID_CZS,1972,7016906,1474715,378000,1000000,91380000,141600
Czechoslovakia,OWID_CZS,1973,7064725,1512977,399700,1100000,95310000,137700
Czechoslovakia,OWID_CZS,1974,7437892,1587191,361000,1110000,99502000,132800
Czechoslovakia,OWID_CZS,1975,7987927,1578296,344300,1550000,103332000,107100
Czechoslovakia,OWID_CZS,1976,7832105,1515401,347000,1595000,108679000,95700
Czechoslovakia,OWID_CZS,1977,8110955,1536913,324200,1880000,116720000,61200
Czechoslovakia,OWID_CZS,1978,8665239,1539143,296000,2880000,123948000,52600
Czechoslovakia,OWID_CZS,1979,8597220,1638187,345000,2960000,129560000,41000
Czechoslovakia,OWID_CZS,1980,8825000,1607035,382700,3265000,132200000,36800
Czechoslovakia,OWID_CZS,1981,9560703,1585645,426000,3690000,131000000,39400
Czechoslovakia,OWID_CZS,1982,8256680,1668908,513000,4060000,130430000,41500
Czechoslovakia,OWID_CZS,1983,8354535,1701824,616000,3630000,128400000,42000
Czechoslovakia,OWID_CZS,1984,8229911,1808079,710000,3980000,131000000,44800
Czechoslovakia,OWID_CZS,1985,8179632,1803715,734000,4000000,132400000,43550
Czechoslovakia,OWID_CZS,1986,8293635,1726393,640000,4050000,135300000,37100
Czechoslovakia,OWID_CZS,1987,8495466,1710241,714000,4440000,149400000,38000
Czechoslovakia,OWID_CZS,1988,8986615,1651033,690000,4730000,166500000,35300
Czechoslovakia,OWID_CZS,1989,9117289,1600638,634000,4600000,183400000,34500
Czechoslovakia,OWID_CZS,1990,8722928,1564773,660000,4600000,192400000,34400
Czechoslovakia,OWID_CZS,1991,7237539,1154439,450000,4260000,185800000,34500
Czechoslovakia,OWID_CZS,1992,7250000,1150000,420000,4250000,162200000,34500
Democratic Republic of Congo,COD,1961,360000,175000,195000,,6900000,760000
Democratic Republic of Congo,COD,1962,370000,170000,180000,,7000000,708000
Democratic Republic of Congo,COD,1963,380000,165000,166000,,7200000,655000
Democratic Republic of Congo,COD,1964,390000,170000,139000,,7400000,613000
Democratic Republic of Congo,COD,1965,400000,103000,160000,,7700000,569000
Democratic Republic of Congo,COD,1966,415000,115000,151000,,7000000,480000
Democratic Republic of Congo,COD,1967,440000,118000,161000,,8000000,510000
Democratic Republic of Congo,COD,1968,455000,120000,146000,,10000000,560000
Democratic Republic of Congo,COD,1969,464000,126000,174000,,12500000,570000
Democratic Republic of Congo,COD,1970,494600,128200,206100,,15229000,649000
Democratic Republic of Congo,COD,1971,505100,131000,208300,,15554000,656700
Democratic Republic of Congo,COD,1972,517000,135100,211300,,15877000,670200
Democratic Republic of Congo,COD,1973,528900,138800,213500,,16211000,675600
Democratic Republic of Congo,COD,1974,535100,143300,218200,,16558000,681100
Democratic Republic of Congo,COD,1975,542700,145400,211700,,16862000,698300
Democratic Republic of Congo,COD,1976,546200,146600,220400,,17122000,706100
Democratic Republic of Congo,COD,1977,547500,145900,217800,,17300000,713600
Democratic Republic of Congo,COD,1978,545600,146300,220100,,16860000,721400
Democratic Republic of Congo,COD,1979,540100,147800,222300,,16354000,728600
Democratic Republic of Congo,COD,1980,534700,149200,224300,,15864000,735900
Democratic Republic of Congo,COD,1981,540000,150000,226000,,16000000,758000
Democratic Republic of Congo,COD,1982,545000,150000,228000,,16600000,765000
Democratic Republic of Congo,COD,1983,550000,155000,230000,,17200000,796000
Democratic Republic of Congo,COD,1984,555000,155000,235000,,17700000,855000
Democratic Republic of Congo,COD,1985,578000,160000,242000,,18300000,845000
Democratic Republic of Congo,COD,1986,575000,165000,250000,,20200000,965000
Democratic Republic of Congo,COD,1987,585000,170000,257000,,22500000,1110000
Democratic Republic of Congo,COD,1988,670000,176000,264000,,22000000,1250000
Democratic Republic of Congo,COD,1989,717000,182000,280000,,23000000,1370000
Democratic Republic of Congo,COD,1990,766000,139285,285262,,23000000,1492113
Democratic Republic of Congo,COD,1991,720762,122999,293276,,15885000,1496352
Democratic Republic of Congo,COD,1992,651978,124284,310558,,18400000,1571349
Democratic Republic of Congo,COD,1993,635529,128789,303887,,17203000,1619491
Democratic Republic of Congo,COD,1994,642063,118704,318500,,17991000,1711125
Democratic Republic of Congo,COD,1995,628802,100183,315769,,16112000,1681060
Democratic Republic of Congo,COD,1996,648140,95424,300400,,17549000,1683616
Democratic Republic of Congo,COD,1997,649433,99206,298900,,15624000,1798966
Democratic Republic of Congo,COD,1998,650726,92745,294500,,15655000,1823386
Democratic Republic of Congo,COD,1999,620590,89801,290000,,15038000,1663793
Democratic Republic of Congo,COD,2000,591610,86594,285600,,14536000,1637930
Democratic Republic of Congo,COD,2001,563991,83502,281200,,13857000,1612500
Democratic Republic of Congo,COD,2002,537656,80161,276900,,13208000,1600000
Democratic Republic of Congo,COD,2003,538753,80009,277200,,13248000,1661500
Democratic Republic of Congo,COD,2004,539884,79857,277500,,13288000,1664100
Democratic Republic of Congo,COD,2005,542188,79705,277800,,13370000,1666575
Democratic Republic of Congo,COD,2006,542188,79553,279000,,13370000,1596977
Democratic Republic of Congo,COD,2007,542188,79402,279695,,13409000,1599372
Democratic Republic of Congo,COD,2008,542188,79251,279974,,13455000,1601771
Democratic Republic of Congo,COD,2009,545613,79100,280254,,13484000,1604173
Democratic Republic of Congo,COD,2010,537896,67480,280263,,13529000,1580346
Democratic Republic of Congo,COD,2011,539024,67352,280543,,13569000,1582700
Democratic Republic of Congo,COD,2012,540700,80400,280800,,13534000,1585100
Democratic Republic of Congo,COD,2013,542800,85200,281100,,13585000,1587500
Democratic Republic of Congo,COD,2014,544500,85400,281900,,13666000,1592200
Denmark,DNK,1961,9755000,961179,33700,250000,63750000,
Denmark,DNK,1962,10208000,1196554,31900,238000,70000000,
Denmark,DNK,1963,10525000,1234830,31300,245000,64667000,
Denmark,DNK,1964,11191000,1022250,32700,451000,75083000,
Denmark,DNK,1965,12210000,935298,40400,419000,65083000,
Denmark,DNK,1966,11723000,1153000,53000,689000,59527000,
Denmark,DNK,1967,11766000,1271000,79000,879000,57640000,
Denmark,DNK,1968,11587000,1259000,86000,840000,47024000,
Denmark,DNK,1969,10964000,1157000,71000,804000,51133000,
Denmark,DNK,1970,11497000,1107000,58000,1075000,57389000,
Denmark,DNK,1971,12092000,1065000,39000,973000,58122000,
Denmark,DNK,1972,11839000,882000,31000,1005000,62001000,
Denmark,DNK,1973,11424000,889000,25000,1062000,65514000,
Denmark,DNK,1974,11041000,1125000,26000,1090000,69656000,
Denmark,DNK,1975,10893239,1127570,23333,607000,64444000,
Denmark,DNK,1976,10538987,1138301,21028,786000,75186000,
Denmark,DNK,1977,10999196,1136662,20536,934000,78814000,
Denmark,DNK,1978,12011641,1072682,18023,816000,76727000,
Denmark,DNK,1979,13409741,1133443,17516,1194000,74000000,
Denmark,DNK,1980,14572300,1090520,18917,893000,72080000,
Denmark,DNK,1981,14611000,1057200,16577,709000,78936000,
Denmark,DNK,1982,14416000,1020600,18832,894000,85091000,
Denmark,DNK,1983,15124000,1053100,19229,1057000,84112000,
Denmark,DNK,1984,14785448,1090831,24689,749000,83820000,
Denmark,DNK,1985,15202597,1031809,28742,739000,86527000,
Denmark,DNK,1986,16100569,1013212,35509,998000,86276000,
Denmark,DNK,1987,16074000,961900,40658,537000,86990000,
Denmark,DNK,1988,16196275,887400,48506,520000,91650000,
Denmark,DNK,1989,15962313,816665,54109,733000,97660000,
Denmark,DNK,1990,16425201,787986,70448,571000,98686000,
Denmark,DNK,1991,17065008,836242,84923,793000,104611000,
Denmark,DNK,1992,18236096,857300,89816,761000,112413000,
Denmark,DNK,1993,19723700,800900,93125,1276000,118133000,
Denmark,DNK,1994,20367300,774700,82900,1091000,121121000,
Denmark,DNK,1995,19873300,745000,69500,1094000,121300000,
Denmark,DNK,1996,19732100,734500,76200,961000,112404000,
Denmark,DNK,1997,19889900,722600,67700,1382000,117247000,
Denmark,DNK,1998,20970500,662300,65600,1124000,130008000,
Denmark,DNK,1999,21307300,638700,67833,1030000,140695000,
Denmark,DNK,2000,20958700,622300,67896,1042000,137000000,
Denmark,DNK,2001,21874200,615500,75116,1169000,140779000,
Denmark,DNK,2002,22369000,626100,71834,1067000,143068000,
Denmark,DNK,2003,22499000,593520,70500,687000,135000000,
Denmark,DNK,2004,22902300,606910,82700,93000,135000000,
Denmark,DNK,2005,22109188,531766,84872,59000,122232000,
Denmark,DNK,2006,21418844,492899,84270,33000,107697000,
Denmark,DNK,2007,21384600,498025,87554,52000,104136000,
Denmark,DNK,2008,20788900,495100,89520,45000,101204000,
Denmark,DNK,2009,19331500,486900,89584,50000,101032000,
Denmark,DNK,2010,20137800,500842,85500,60000,108500000,
Denmark,DNK,2011,20898500,519000,80200,60000,107168000,
Denmark,DNK,2012,19485000,496000,80128,65000,102061000,
Denmark,DNK,2013,19102000,495000,75100,74000,108073000,
Denmark,DNK,2014,18857500,485218,80200,79000,102946000,
Djibouti,DJI,1961,,2000,28800,,,154700
Djibouti,DJI,1962,,2000,29400,,,159800
Djibouti,DJI,1963,,2000,30000,,,166600
Djibouti,DJI,1964,,2000,30560,,,170000
Djibouti,DJI,1965,,2000,31180,,,172380
Djibouti,DJI,1966,,3000,38000,,,175100
Djibouti,DJI,1967,,3000,48000,,,176800
Djibouti,DJI,1968,,3000,69000,,,178500
Djibouti,DJI,1969,,4000,81000,,,180200
Djibouti,DJI,1970,,4000,90000,,,182000
Djibouti,DJI,1971,,4000,108000,,,180000
Djibouti,DJI,1972,,5000,117000,,,180000
Djibouti,DJI,1973,,5000,126000,,,170000
Djibouti,DJI,1974,,6000,139500,,,170000
Djibouti,DJI,1975,,6000,130000,,,180000
Djibouti,DJI,1976,,7860,150000,,,180000
Djibouti,DJI,1977,,6385,150000,,,170000
Djibouti,DJI,1978,,6270,170000,,,170000
Djibouti,DJI,1979,,8746,179547,,,179547
Djibouti,DJI,1980,,11596,219576,,,219576
Djibouti,DJI,1981,,15322,149596,,,149596
Djibouti,DJI,1982,,14182,128896,,,128896
Djibouti,DJI,1983,,11273,155955,,,155955
Djibouti,DJI,1984,,10990,175303,,,175303
Djibouti,DJI,1985,,13157,173690,,,173690
Djibouti,DJI,1986,,16945,161871,,,175000
Djibouti,DJI,1987,,16944,153906,,,175000
Djibouti,DJI,1988,,15946,162555,,,175000
Djibouti,DJI,1989,,16464,153536,,,176000
Djibouti,DJI,1990,,20389,177985,,,177800
Djibouti,DJI,1991,,26832,214136,,,181600
Djibouti,DJI,1992,,27000,210000,,,184000
Djibouti,DJI,1993,,29000,200000,,,185500
Djibouti,DJI,1994,,31700,200000,,,186000
Djibouti,DJI,1995,,29800,200000,,,186000
Djibouti,DJI,1996,,31610,200000,,,186500
Djibouti,DJI,1997,,32000,200000,,,186500
Djibouti,DJI,1998,,34000,200000,,,187000
Djibouti,DJI,1999,,38000,205000,,,187000
Djibouti,DJI,2000,,55000,210000,,,188000
Djibouti,DJI,2001,,55000,210000,,,188000
Djibouti,DJI,2002,,55000,210000,,,188000
Djibouti,DJI,2003,,55000,210000,,,188000
Djibouti,DJI,2004,,33000,210000,,,188000
Djibouti,DJI,2005,,47000,210000,,,189000
Djibouti,DJI,2006,,20000,209442,,,188000
Djibouti,DJI,2007,,55000,209807,,,187040
Djibouti,DJI,2008,,55000,210000,,,188000
Djibouti,DJI,2009,,55000,210000,,,188000
Djibouti,DJI,2010,,55000,210000,,,188000
Djibouti,DJI,2011,,55000,210000,,,188000
Djibouti,DJI,2012,,53893,214000,,,195000
Djibouti,DJI,2013,,54764,213250,,,196173
Djibouti,DJI,2014,,54623,213164,,,190474
Dominica,DMA,1961,4600,1370,1050,,65000,1650
Dominica,DMA,1962,4700,1300,1035,,70000,1660
Dominica,DMA,1963,4750,1200,1020,,77000,1680
Dominica,DMA,1964,4800,1180,1000,,82000,1700
Dominica,DMA,1965,4850,1100,990,,89000,1720
Dominica,DMA,1966,4900,1000,980,,95000,1730
Dominica,DMA,1967,5000,950,960,,101000,1750
Dominica,DMA,1968,5100,900,946,,107000,1770
Dominica,DMA,1969,5200,850,930,,113000,1780
Dominica,DMA,1970,5300,800,900,,118000,1790
Dominica,DMA,1971,5400,800,920,,123000,1800
Dominica,DMA,1972,5600,850,930,,129000,1820
Dominica,DMA,1973,5700,880,940,,135000,1840
Dominica,DMA,1974,5800,900,950,,141000,1860
Dominica,DMA,1975,5900,900,950,,145000,1880
Dominica,DMA,1976,6000,950,970,,150000,1900
Dominica,DMA,1977,6100,1000,990,,155000,1900
Dominica,DMA,1978,6200,1000,1000,,155000,1920
Dominica,DMA,1979,6300,1100,1100,,160000,2000
Dominica,DMA,1980,6500,1200,1100,,165000,2100
Dominica,DMA,1981,6700,1250,1150,,170000,2200
Dominica,DMA,1982,7200,1300,1300,,175000,2300
Dominica,DMA,1983,7200,1400,1360,,180000,2450
Dominica,DMA,1984,6170,1560,1400,,180000,2800
Dominica,DMA,1985,6350,1780,1450,,180000,3300
Dominica,DMA,1986,6660,2000,1480,,185000,3350
Dominica,DMA,1987,7000,2500,1480,,190000,3360
Dominica,DMA,1988,6100,2593,1550,,200000,3370
Dominica,DMA,1989,5600,2830,1480,,200000,3350
Dominica,DMA,1990,6100,2750,1500,,220000,3370
Dominica,DMA,1991,6100,2700,1500,,230000,3400
Dominica,DMA,1992,6500,2700,1550,,250000,3400
Dominica,DMA,1993,6800,2690,1550,,270000,3400
Dominica,DMA,1994,7000,2680,1550,,300000,3400
Dominica,DMA,1995,7000,2680,1550,,300000,3400
Dominica,DMA,1996,7000,2900,1550,,310000,3400
Dominica,DMA,1997,7000,2900,1550,,315000,3400
Dominica,DMA,1998,7000,2900,1550,,340000,3400
Dominica,DMA,1999,7000,3000,1600,,340000,3500
Dominica,DMA,2000,7000,3000,1600,,340000,3500
Dominica,DMA,2001,7000,3000,1600,,340000,3500
Dominica,DMA,2002,7000,3000,1600,,340000,3500
Dominica,DMA,2003,7000,3000,1600,,340000,3500
Dominica,DMA,2004,7000,3000,1600,,340000,3500
